report_period_start,report_period_end,interval_start,interval_end,node,namespace,pod,pod_usage_cpu_core_seconds,pod_request_cpu_core_seconds,pod_limit_cpu_core_seconds,pod_usage_memory_byte_seconds,pod_request_memory_byte_seconds,pod_limit_memory_byte_seconds,node_capacity_cpu_cores,node_capacity_cpu_core_seconds,node_capacity_memory_bytes,node_capacity_memory_byte_seconds,resource_id,pod_labels
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 21:00:00 +0000 UTC,2021-04-29 21:59:59 +0000 UTC,os-ctrl-0,openshift-monitoring,thanos-querier-69998c5668-274gz,22.920541,32.400000,,938428661760.000000,347288371200.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app_kubernetes_io_component:query-layer|label_app_kubernetes_io_instance:thanos-querier|label_app_kubernetes_io_name:thanos-query|label_app_kubernetes_io_version:0.12.0|label_pod_template_hash:69998c5668
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 21:00:00 +0000 UTC,2021-04-29 21:59:59 +0000 UTC,os-ctrl-1,openshift-cloud-credential-operator,cloud-credential-operator-776f7ddd5c-8mg9h,14.147892,72.000000,,966555402240.000000,641728512000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:cloud-credential-operator|label_control_plane:controller-manager|label_controller_tools_k8s_io:1.0|label_pod_template_hash:776f7ddd5c
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 21:00:00 +0000 UTC,2021-04-29 21:59:59 +0000 UTC,os-ctrl-2,openshift-image-registry,node-ca-msdv6,0.513706,36.000000,,297637724160.000000,37748736000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_controller_revision_hash:6557fcc99f|label_name:node-ca|label_pod_template_generation:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 21:00:00 +0000 UTC,2021-04-29 21:59:59 +0000 UTC,os-ctrl-0,openshift-monitoring,node-exporter-7mltm,190.464437,32.400000,,397019136000.000000,792723456000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app_kubernetes_io_name:node-exporter|label_app_kubernetes_io_version:v1.0.1|label_controller_revision_hash:6cf58f8668|label_pod_template_generation:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 21:00:00 +0000 UTC,2021-04-29 21:59:59 +0000 UTC,os-ctrl-1,openshift-kube-apiserver,revision-pruner-16-os-ctrl-1,,540.000000,540.000000,,720000000000.000000,720000000000.000000,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:pruner
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 21:00:00 +0000 UTC,2021-04-29 21:59:59 +0000 UTC,os-ctrl-2,openshift-marketplace,redhat-marketplace-8g7pg,,0.600000,,0.000000,3145728000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_catalogsource_operators_coreos_com_update:redhat-marketplace
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 21:00:00 +0000 UTC,2021-04-29 21:59:59 +0000 UTC,os-ctrl-1,openshift-monitoring,alertmanager-main-0,16.269589,28.800000,,569911541760.000000,1019215872000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_alertmanager:main|label_app:alertmanager|label_controller_revision_hash:alertmanager-main-5c544fbf99|label_statefulset_kubernetes_io_pod_name:alertmanager-main-0
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 21:00:00 +0000 UTC,2021-04-29 21:59:59 +0000 UTC,os-ctrl-2,openshift-oauth-apiserver,apiserver-7b584d64f7-xhkwl,93.778949,540.000000,,1269365637120.000000,754974720000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_apiserver:true|label_app:openshift-oauth-apiserver|label_oauth_apiserver_anti_affinity:true|label_pod_template_hash:7b584d64f7|label_revision:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 21:00:00 +0000 UTC,2021-04-29 21:59:59 +0000 UTC,os-ctrl-0,open-cluster-management-agent,klusterlet-work-agent-95fc6db87-dnwff,15.195460,360.000000,,364113100800.000000,483183820800.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:klusterlet-manifestwork-agent|label_pod_template_hash:95fc6db87
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 21:00:00 +0000 UTC,2021-04-29 21:59:59 +0000 UTC,os-ctrl-0,openshift-controller-manager-operator,openshift-controller-manager-operator-5bddb55dcc-thm88,30.492620,36.000000,,462891171840.000000,188743680000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:openshift-controller-manager-operator|label_pod_template_hash:5bddb55dcc
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 21:00:00 +0000 UTC,2021-04-29 21:59:59 +0000 UTC,os-ctrl-0,openshift-insights,insights-operator-646694b8dd-7b49s,12.994668,36.000000,,496910745600.000000,113246208000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:insights-operator|label_pod_template_hash:646694b8dd
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 21:00:00 +0000 UTC,2021-04-29 21:59:59 +0000 UTC,os-ctrl-1,openshift-kni-infra,keepalived-os-ctrl-1,171.365647,720.000000,,769895055360.000000,1509949440000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:kni-infra-vrrp
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 21:00:00 +0000 UTC,2021-04-29 21:59:59 +0000 UTC,os-ctrl-2,openshift-marketplace,redhat-marketplace-xqvkj,243.241332,36.000000,,2271013847040.000000,188743680000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_olm_catalogSource:redhat-marketplace
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 21:00:00 +0000 UTC,2021-04-29 21:59:59 +0000 UTC,os-ctrl-0,openshift-cnv,node-maintenance-operator-59f79dc5dc-ts95g,3.939789,,,97320960000.000000,,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_name:node-maintenance-operator|label_pod_template_hash:59f79dc5dc
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 21:00:00 +0000 UTC,2021-04-29 21:59:59 +0000 UTC,os-ctrl-1,openshift-operator-lifecycle-manager,olm-operator-54fb4f5b54-2ld7d,46.106167,36.000000,,2217780756480.000000,603979776000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:olm-operator|label_pod_template_hash:54fb4f5b54
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 21:00:00 +0000 UTC,2021-04-29 21:59:59 +0000 UTC,os-ctrl-0,openshift-kni-infra,keepalived-os-ctrl-0,168.005210,720.000000,,781708738560.000000,1509949440000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:kni-infra-vrrp
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 21:00:00 +0000 UTC,2021-04-29 21:59:59 +0000 UTC,os-ctrl-2,openshift-operators,devworkspace-controller-7df954bf49-crmbw,12.491725,,,291903897600.000000,,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_app_kubernetes_io_name:devworkspace-controller|label_app_kubernetes_io_part_of:devworkspace-operator|label_pod_template_hash:7df954bf49
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 21:00:00 +0000 UTC,2021-04-29 21:59:59 +0000 UTC,os-ctrl-1,openshift-marketplace,1f3faddc4ccd603b48d3e49395308886074316d850b16bf24e19ee349dqj749,,,,0.000000,,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_controller_uid:3fadd881-10cd-412c-a51e-74fa48af3850|label_job_name:1f3faddc4ccd603b48d3e49395308886074316d850b16bf24e19ee349d74e27
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 21:00:00 +0000 UTC,2021-04-29 21:59:59 +0000 UTC,os-ctrl-2,openshift-ingress-canary,ingress-canary-hsbtv,0.171217,36.000000,,104524431360.000000,75497472000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_controller_revision_hash:7456cfc96c|label_ingresscanary_operator_openshift_io_daemonset_ingresscanary:canary_controller|label_pod_template_generation:1
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 21:00:00 +0000 UTC,2021-04-29 21:59:59 +0000 UTC,os-ctrl-2,openshift-marketplace,certified-operators-kwtld,,0.600000,,212336640.000000,3145728000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_catalogsource_operators_coreos_com_update:certified-operators
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 21:00:00 +0000 UTC,2021-04-29 21:59:59 +0000 UTC,os-ctrl-0,openshift-multus,multus-admission-controller-kmmq2,3.718973,72.000000,,428205588480.000000,75497472000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:multus-admission-controller|label_component:network|label_controller_revision_hash:85dd78bb8|label_namespace:openshift-multus|label_openshift_io_component:network|label_pod_template_generation:2|label_type:infra
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-1,openshift-authentication,oauth-openshift-d4c44b955-bhj8b,16.651722,36.000000,,410059898880.000000,188743680000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:oauth-openshift|label_pod_template_hash:d4c44b955
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-0,openshift-network-diagnostics,network-check-target-ck6dv,0.284364,36.000000,,108222627840.000000,56623104000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:network-check-target|label_controller_revision_hash:5ffddf6685|label_kubernetes_io_os:linux|label_pod_template_generation:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-1,openshift-operator-lifecycle-manager,packageserver-56bb5cbfbd-cf8cb,94.658965,,,852696023040.000000,,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:packageserver|label_pod_template_hash:56bb5cbfbd
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-0,openshift-cnv,cluster-network-addons-operator-fc9b7656-zpmhv,2.014644,,,281965363200.000000,,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_name:cluster-network-addons-operator|label_pod_template_hash:fc9b7656
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-0,openshift-authentication,oauth-openshift-d4c44b955-8gfxg,21.100520,36.000000,,430101872640.000000,188743680000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:oauth-openshift|label_pod_template_hash:d4c44b955
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-2,openshift-marketplace,redhat-marketplace-v5rc9,,0.600000,,0.000000,3145728000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_catalogsource_operators_coreos_com_update:redhat-marketplace
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-0,openshift-cnv,virt-operator-75697dd6b9-v6c24,26.514407,,,560936386560.000000,,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_kubevirt_io:virt-operator|label_pod_template_hash:75697dd6b9
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-0,openshift-cluster-storage-operator,csi-snapshot-controller-operator-7774ccb69-q8rk4,16.444115,36.000000,,623845539840.000000,245366784000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:csi-snapshot-controller-operator|label_pod_template_hash:7774ccb69
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-0,openshift-cnv,ssp-operator-c9d8764c9-29d7t,12.772321,,,427474944000.000000,,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_control_plane:ssp-operator|label_pod_template_hash:c9d8764c9
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-2,openshift-kube-controller-manager,revision-pruner-12-os-ctrl-2,,540.000000,540.000000,,720000000000.000000,720000000000.000000,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_app:pruner
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-2,openshift-marketplace,redhat-operators-mr2x8,,,,0.000000,,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-2,openshift-etcd,etcd-os-ctrl-2,614.020516,1260.000000,,4344815124480.000000,3246391296000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_app:etcd|label_etcd:true|label_k8s_app:etcd|label_revision:4
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-2,openshift-multus,network-metrics-daemon-tpx5c,4.840097,72.000000,,384086016000.000000,452984832000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_app:network-metrics-daemon|label_component:network|label_controller_revision_hash:78696c777|label_openshift_io_component:network|label_pod_template_generation:2|label_type:infra
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-0,openshift-cluster-storage-operator,csi-snapshot-webhook-76c6d8dfc8-j5k4r,0.218314,36.000000,,164430643200.000000,75497472000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:csi-snapshot-webhook|label_pod_template_hash:76c6d8dfc8
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-0,openshift-cnv,node-maintenance-operator-59f79dc5dc-ts95g,3.910309,,,97320960000.000000,,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_name:node-maintenance-operator|label_pod_template_hash:59f79dc5dc
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-0,openshift-console,downloads-75b48785c-sd4jc,0.949501,36.000000,,4796161966080.000000,188743680000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:console|label_component:downloads|label_pod_template_hash:75b48785c
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-1,openshift-cluster-node-tuning-operator,tuned-rbxvb,1.874925,36.000000,,397960888320.000000,188743680000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_controller_revision_hash:66cfb96794|label_openshift_app:tuned|label_pod_template_generation:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-1,openshift-operator-lifecycle-manager,catalog-operator-554955965-5skfm,32.258651,36.000000,,2032943185920.000000,301989888000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:catalog-operator|label_pod_template_hash:554955965
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-1,openshift-operator-lifecycle-manager,packageserver-56bb5cbfbd-wjj2w,94.073877,,,778255810560.000000,,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:packageserver|label_pod_template_hash:56bb5cbfbd
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-1,open-cluster-management-agent,klusterlet-64dd9cc648-7v7jp,17.891342,,,929606369280.000000,,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:klusterlet|label_pod_template_hash:64dd9cc648
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-1,openshift-network-diagnostics,network-check-target-ns4wc,0.293110,36.000000,,92430827520.000000,56623104000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:network-check-target|label_controller_revision_hash:5ffddf6685|label_kubernetes_io_os:linux|label_pod_template_generation:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-0,openshift-monitoring,cluster-monitoring-operator-5665bf6cd4-9g855,21.750534,39.600000,,628550860800.000000,264241152000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:cluster-monitoring-operator|label_pod_template_hash:5665bf6cd4
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-2,openshift-marketplace,redhat-marketplace-xdrdf,142.641057,18.000000,,843128586240.000000,94371840000.000000,,32.000000,115200.000000,405709991936.000000,1460555970969600.000000,20350a8d-2ccc-4868-b447-5e2ac1dc2b92,label_olm_catalogSource:redhat-marketplace
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-0,openshift-cluster-machine-approver,machine-approver-5c5885b95b-7v2km,3.514112,72.000000,,458780835840.000000,264241152000.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_app:machine-approver|label_pod_template_hash:5c5885b95b
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-0,openshift-dns,dns-default-2qh7n,14.593082,234.000000,,474715668480.000000,494508441600.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_controller_revision_hash:644fd5fcc4|label_dns_operator_openshift_io_daemonset_dns:default|label_pod_template_generation:2
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-1,openshift-cluster-storage-operator,csi-snapshot-controller-796c8b4d49-g686h,2.667522,36.000000,,195485614080.000000,188743680000.000000,,32.000000,115200.000000,135107141632.000000,486385709875200.000000,376e9295-c544-479e-9563-be448561ad46,label_app:csi-snapshot-controller|label_pod_template_hash:796c8b4d49
2021-04-01 00:00:00 +0000 UTC,2021-05-01 00:00:00 +0000 UTC,2021-04-29 22:00:00 +0000 UTC,2021-04-29 22:59:59 +0000 UTC,os-ctrl-0,openshift-ingress-operator,ingress-operator-6c97c98985-mr6qd,7.073419,72.000000,,517992284160.000000,362387865600.000000,,32.000000,115200.000000,135127363584.000000,486458508902400.000000,69428079-c425-49a8-9adc-1105a6653908,label_name:ingress-operator|label_pod_template_hash:6c97c98985
